"x","y","h15ptot"
532750,161850,5
531850,159550,3
531850,155450,4
531950,155450,3
531950,156150,11
531950,152950,3
533150,157650,5
532050,151250,6
530150,168950,3
530350,167150,3
530050,153650,3
530250,152750,3
524750,148050,50
525250,160450,12
525350,150850,10
525350,154050,3
525950,163050,4
525950,153150,12
526250,151350,11
524950,154350,3
526550,168350,3
526750,158350,8
526750,158450,6
529050,152850,17
528050,152650,63
528050,152550,13
528650,163250,26
529150,152950,10
528050,151950,3
529450,171550,3
529550,153150,55
529050,163650,3
529150,152250,40
529150,153650,5
527750,151150,97
528450,163050,37
529650,162650,3
528950,160850,3
526050,154050,3
525150,171650,3
525750,156750,6
536350,165250,15
536350,156950,4
536350,154650,108
536450,152550,102
536450,161350,3
536750,159550,5
536850,151750,25
536850,152850,3
537950,156250,7
537250,154750,41
537250,156550,3
537350,154650,70
537750,160850,3
537850,152950,214
538150,152150,90
537450,165950,8
537550,153050,114
537550,155050,178
537850,154050,56
537550,154350,4
537150,153250,28
537650,165750,4
537650,160250,10
536450,155450,3
533350,160750,9
533750,164150,8
533950,153150,20
533950,166150,10
533450,153250,49
533450,170850,3
533750,154350,104
533850,151950,3
533950,163950,3
534050,156550,21
534050,153850,122
534050,165950,14
535850,163650,12
534250,155950,19
534750,154950,31
534750,161450,7
535850,159650,22
534850,153250,19
534850,153150,64
536050,153650,11
534350,154450,17
534950,153250,35
534950,154350,19
534450,154550,83
535050,157250,8
536050,167650,12
535550,157350,9
535550,165250,5
535550,152850,11
535150,155050,12
535550,155550,3
534650,153750,23
536050,159050,3
534650,161550,9
534650,154550,103
535650,154450,10
535650,159350,3
535750,157950,3
533250,160150,9
533550,154050,6
539850,151550,55
539950,154750,7
540050,155350,6
540050,151750,80
540050,155050,63
540150,153450,14
540150,154350,58
540150,150850,4
539850,152250,59
539950,167650,3
539950,155450,3
540150,151550,69
540250,153950,27
540250,153750,3
540350,153850,37
540350,152450,33
541550,151750,14
541550,155650,39
540350,154950,3
540650,152050,7
540750,163050,3
541150,151750,3
541150,150750,33
541150,165550,3
541750,169050,3
541850,152450,18
541950,151250,19
541950,151850,42
540850,161650,3
540850,156850,15
540850,151750,28
541350,155050,13
540950,156150,7
541450,152650,11
541750,150850,5
541450,167550,9
541850,154350,3
540650,154750,4
541050,165150,3
541550,156050,3
541550,155850,4
541150,156850,3
539750,151050,36
539750,153950,13
540050,163050,11
538250,153850,77
538250,154250,79
538350,165950,62
538350,157650,8
538350,157450,4
538350,155550,8
538450,155550,10
538550,155450,10
538550,156350,3
538550,167150,3
538350,157050,8
538550,167550,3
538650,151950,187
538650,151650,28
538650,151450,125
539450,171050,3
538850,152750,94
538950,151250,14
539150,153050,70
539150,152050,45
538950,154750,24
539250,159950,24
539550,154150,63
539550,171250,3
538750,159450,4
539250,153350,43
539650,170750,6
538950,160750,3
539250,154450,5
539450,151150,32
539050,152050,63
539050,163650,4
539050,151350,28
539050,170050,3
539050,151750,18
539050,151450,7
539350,151350,40
539650,151050,27
538850,163450,6
539050,152150,47
539050,165550,3
539050,159450,3
539350,170150,3
546750,167350,10
547050,156050,3
547350,158150,6
547550,156150,6
547650,158450,4
549950,149350,3
550050,158850,3
548650,172050,3
549350,157850,3
549350,148350,11
549450,148150,16
549450,163650,3
548050,150550,3
548850,160850,7
548850,169450,3
548850,162350,3
549550,158050,3
549550,147350,3
550250,171750,3
550250,158550,8
548050,149450,4
548150,166050,3
548850,153150,3
548950,157750,7
549550,156850,4
549550,156550,3
548150,149550,6
548950,161150,8
549650,156750,4
549750,148050,5
549750,150350,15
549750,157650,12
550350,168650,3
550350,163450,3
549050,150050,3
549150,148150,8
549150,147850,3
549750,158650,3
548450,170450,4
549150,153150,3
550350,157550,3
550350,162950,3
546550,155650,4
546850,155750,3
547250,154150,3
542150,164350,14
542150,151450,21
542350,152850,5
542350,151950,7
542550,150850,3
542550,151050,3
542550,152750,3
542850,154850,3
542650,151750,12
543250,156150,10
543350,154550,3
543450,156250,3
544350,154750,3
544350,150150,4
545150,149150,8
543650,151650,11
545150,150250,5
544550,148950,3
545250,150250,9
546350,158950,9
543750,155450,7
545350,149650,3
545350,149150,10
545950,171350,3
545950,155750,3
543750,171550,3
544650,154850,3
545450,150750,3
545450,150450,9
546150,152550,3
543850,164150,3
545450,151650,8
545550,148850,66
546450,168950,6
546450,152950,3
546450,159050,4
544050,163750,4
544750,149950,8
546050,155050,3
546050,150650,3
544150,171550,28
544150,170950,11
545050,149750,4
544250,151150,3
546050,163150,3
546050,156550,3
546150,153750,3
542450,164150,3
542650,161550,3
542650,150250,33
542450,150450,33
553850,148450,4
553950,146050,202
553850,154250,3
554050,146550,43
554050,145750,60
554050,148850,3
554250,148150,5
554450,155850,3
554850,151050,3
554350,146350,76
554350,154450,30
554550,150050,3
554550,151950,3
554650,146750,55
554850,145550,9
554850,152450,18
554650,145350,6
554150,158350,6
554350,147950,31
554450,148450,5
554650,151150,16
554950,153050,4
554450,161950,3
550950,151950,3
551250,153950,3
551650,147750,3
551850,153950,3
551850,155150,3
551650,162450,3
551950,169550,6
551950,159850,3
552050,147750,3
552050,157350,5
552050,170850,7
552050,164950,3
552050,165050,3
552150,167250,3
552250,163850,3
552250,157750,25
552650,160950,3
552650,147750,10
552750,148150,4
552750,160850,6
553050,152650,7
553050,146750,8
552750,158750,3
553050,147050,10
553050,163150,5
553450,165750,5
553450,152250,3
553050,165950,3
553550,165950,3
552850,147450,20
553150,164050,10
553150,147050,3
553150,146850,10
553150,166650,3
553450,147850,4
553150,159750,4
553250,146750,7
553250,166150,3
553450,163950,3
553250,148050,3
552650,148150,3
552650,163550,3
552950,154950,3
550750,168550,43
551150,164850,3
551150,169250,15
551350,157750,3
551750,151150,3
550750,148950,3
550850,157050,3
554950,151050,7
555050,149850,3
554950,149450,3
540750,155250,3
540450,165550,3
547150,156650,3
533450,170250,3
529350,152350,3
529550,152750,3
543850,149950,3
545450,150550,3
553450,148950,3
538150,158850,3
549250,158250,3
546750,162050,3
545150,150750,3
517850,148750,3
545950,156350,3
548350,161150,3
554950,162250,3
551850,146750,3
538750,152250,3
546850,155050,3
552750,147750,3
542550,155450,3
516350,148750,3
516550,148050,3
517350,158650,3
517450,148750,3
515350,168650,3
515350,154150,3
515750,147050,3
517650,159350,3
518350,161350,12
518450,148150,4
518450,156250,3
519950,149750,17
520150,146150,3
521850,148950,30
521850,147050,4
523850,148150,17
523950,148250,7
518950,147150,3
520250,150650,3
524150,148850,12
524250,171750,3
520650,151850,3
520650,165850,5
520750,163850,3
521950,151950,3
521950,148150,3
519250,149750,9
519250,172050,3
520850,163650,4
520950,152750,3
520950,162350,3
522150,156050,3
522150,152050,3
524050,152150,13
521150,166650,15
521150,152850,3
524250,149250,3
519450,151150,3
519450,146850,5
522450,156150,31
522450,152550,4
523550,156650,3
523650,147750,48
519450,146950,3
521350,166650,3
521550,163650,7
524450,171550,19
524450,149450,3
521550,148450,8
521550,148350,3
522750,152850,3
519750,149750,8
515050,152350,3
515150,154250,7
515150,154550,23
515150,152250,3
515450,157050,7
515450,154950,3
515450,145850,18
517250,147250,4
515150,145550,15
513050,151750,4
514850,145250,15
513150,144050,5
513150,143050,3
514150,169450,5
512150,142850,13
512350,153050,3
512450,142950,3
529850,162650,18
530250,161650,3
530250,169450,4
530250,167350,13
530350,151550,6
530150,153450,6
530150,162550,51
530450,167050,3
530650,166750,10
532550,171050,3
530750,151150,3
531250,152950,12
533050,160550,11
532750,153550,20
532350,152150,8
531450,163250,5
533150,161850,3
531650,151250,3
532350,152050,3
532750,153250,55
531950,151350,8
531950,156350,14
531950,168650,3
532550,152450,5
532050,159050,40
532050,153150,3
530050,171650,3
525250,153550,8
525250,151450,3
525250,154250,3
525250,160650,3
525850,156850,3
526250,171950,13
525350,160350,3
525450,153250,4
525450,153450,9
526050,150050,52
526350,166350,13
526350,152250,3
526450,171850,32
526450,151550,36
526750,151450,53
526850,151950,3
527050,167850,25
528950,168750,18
527850,151250,75
529050,156350,3
529050,168150,12
528650,152650,27
529250,169050,3
529550,153250,27
527450,152050,35
527450,151850,17
528750,167650,6
528250,152150,4
529650,155150,3
527550,167550,3
528350,153750,4
528350,152550,4
528850,159550,9
527650,152450,3
527750,161850,3
528850,168650,3
528850,153050,3
529650,157650,3
528550,152350,42
524450,166550,3
524550,158850,4
525150,150950,25
525150,160950,3
525150,171850,16
525150,151050,8
526050,152550,3
526150,149950,3
525150,160850,3
525250,150650,3
536350,154450,113
536650,152450,160
536650,159450,8
536650,154750,42
536850,153650,71
536850,156850,3
536950,153050,63
537750,160750,6
537750,162750,10
537750,153450,78
537750,154850,68
537850,154550,6
538150,154950,55
537050,153450,64
537050,153850,35
537450,153150,76
537550,165850,3
537850,159850,4
537550,153650,66
537550,155450,3
537150,154350,91
537850,159750,3
537150,153650,3
537650,153650,14
537950,151450,3
538150,154250,132
538050,158350,3
536250,156950,8
536450,161450,3
536550,156650,3
533550,153450,18
533750,153750,60
533850,157150,3
533450,154450,109
533450,153750,3
533950,154950,78
533950,165950,3
534050,165850,6
534050,154150,122
534050,156250,14
534050,168850,3
534050,164350,3
534150,154550,97
534150,153750,27
534150,156250,3
534150,157050,7
535750,154750,23
535750,170650,3
535850,153350,3
534150,163750,3
534250,155350,3
534750,154850,19
534750,154350,26
535250,153750,133
535250,157350,4
535850,165550,3
535850,152850,36
536050,153450,52
534350,166350,9
534950,155450,6
536150,159950,63
534950,155650,3
535450,159650,3
535450,157350,5
535450,153650,97
535550,156250,6
535550,155450,4
534550,161650,24
535650,157350,14
533250,154150,22
533850,152450,3
539950,151150,54
540050,153750,10
540150,152050,14
540150,154150,3
539850,158050,4
539950,160450,3
540250,152550,17
540250,155250,94
540350,153450,9
540350,156250,3
540350,154250,35
540650,162950,19
540650,165750,4
540650,156250,7
540750,151850,23
540750,152350,9
541150,156550,4
541650,150650,3
541650,152550,5
540350,162750,6
541250,156150,3
541250,151250,6
541250,150650,4
541850,156150,3
540450,155850,9
540450,165050,6
540450,152250,13
541250,167250,3
541250,155650,5
541950,154650,7
540850,151150,62
540850,150950,60
541350,161250,7
540550,151850,7
540550,155950,9
540950,154950,15
540950,165250,3
541450,161450,13
541450,150650,24
541750,154750,5
540950,154750,8
542050,150350,31
542050,151950,16
540650,151650,48
541050,156650,3
541150,151550,3
539750,163550,3
539750,151250,3
538450,156750,12
538450,154850,65
538450,167550,9
538550,153650,15
538550,158850,6
538550,166250,9
538250,158650,3
539450,152450,22
538850,151950,28
539150,160950,6
539150,151450,15
539650,152050,61
538750,166350,16
538750,153150,105
538750,157750,3
539150,152450,59
539250,159550,6
539250,159850,27
539450,170850,8
539550,154750,31
539250,152350,5
539050,154850,20
538850,166150,9
539350,159450,6
539350,166050,8
538850,152250,12
546750,159350,10
547050,156950,3
546850,148950,3
547050,158650,3
547750,161650,3
549950,166250,3
547850,158550,3
547850,159150,3
547850,161850,4
550150,152750,3
547850,154350,3
547850,165650,3
550450,162750,3
550650,168250,21
550650,168750,5
548050,148550,3
549450,148550,3
549550,147750,3
550250,168450,5
548950,161050,7
548950,155050,5
550550,147350,3
550550,164250,5
550550,168850,6
549650,149750,3
549650,151750,3
550350,152250,4
548350,153050,3
549750,158950,3
549750,159650,3
549850,156550,3
548450,169150,3
550350,156550,3
546650,161950,13
546650,161750,3
542350,156450,4
542550,152350,7
542550,163850,3
542350,151850,5
542550,161550,3
542950,155750,6
543050,155650,18
543150,151050,3
543250,151250,7
543250,154450,3
543250,156250,6
543250,149950,3
545850,155650,4
543450,155750,3
544250,150950,6
544350,154150,3
544350,150650,5
545150,170550,6
545850,160150,3
545850,156150,3
543650,151150,4
544350,152150,3
544450,150150,9
546150,154750,4
546150,148950,4
546150,154550,3
544450,150450,6
544550,149350,14
546350,171150,3
546350,169350,3
545950,154750,8
545950,168650,3
543850,170950,7
544650,155950,3
545450,149450,3
543950,164450,3
543950,155250,3
546450,158950,9
546450,154650,3
544050,171050,11
544050,171350,6
544750,150450,3
544750,153350,3
545550,158750,3
545950,168950,3
544050,164250,3
544850,152850,3
545650,151950,3
546550,159050,3
546550,156950,3
544250,171650,13
545750,164850,3
542450,152450,7
542450,162450,3
542650,153750,3
542150,153050,5
553650,146950,7
553750,147650,13
553750,157350,3
553850,148350,11
553850,146650,3
553950,159750,4
554750,151050,11
554750,148350,9
554750,163750,12
554250,148050,6
554250,154850,31
554250,147950,6
554450,146050,9
554350,158550,7
554750,158250,3
554850,150850,16
554150,159750,6
554850,146750,76
554150,159850,5
554350,165650,3
554650,150950,3
554650,148350,5
554950,151250,3
554950,145750,29
553750,165150,3
553750,166850,3
550850,168650,29
550850,168550,86
551650,147150,3
551750,158450,3
551950,154550,3
552050,167450,3
552050,148850,3
552150,157350,5
552150,155750,3
552250,146750,8
552250,166350,3
553450,153750,3
553550,152550,3
552850,148350,12
553050,166450,3
553150,159350,3
552850,148050,3
552650,147650,4
552650,161750,3
553250,147150,7
551850,157650,3
555050,146050,49
555050,152650,7
554950,147550,3
555050,170650,3
555050,147950,3
547050,157050,3
536250,151950,3
528250,154550,3
512250,143150,3
541650,151450,3
554450,164650,3
529050,166250,3
553450,160350,3
517950,147050,14
551450,159150,3
537750,157350,3
526950,150650,9
532950,162250,3
531550,151850,3
513850,144650,3
545050,164350,3
552550,148750,3
550350,158550,3
548550,149650,3
549950,151050,3
543450,149850,3
515250,169050,13
542650,166150,3
548050,161450,3
531850,164150,3
550250,151450,3
546550,161350,3
515250,154550,43
516350,148150,5
516450,146350,27
516450,152550,3
516650,146250,8
515350,145950,5
515350,145750,100
515350,147750,4
515750,146450,10
517650,146850,17
517650,158950,3
517750,147050,12
517750,152450,3
517950,170550,3
518250,148350,3
518450,161950,3
523150,164350,3
519750,147150,3
519850,147150,18
521750,152250,12
524150,171350,3
519150,149750,8
523450,154950,4
520950,166450,4
519350,172050,5
521250,148150,14
522450,151250,7
523550,164150,7
523650,148050,21
521350,163650,3
522450,168850,3
522550,168850,12
524050,148850,6
524150,155450,7
522650,156150,10
519650,149450,18
519750,171250,5
515150,147250,3
515150,147750,8
515150,147350,5
515150,168650,3
516050,146250,7
512750,152950,3
512950,149950,3
512950,168350,3
513050,146350,3
513150,143150,4
513850,166750,3
514750,145550,8
513250,146950,3
514050,147150,3
514050,151650,22
514950,169250,10
514950,145150,4
513350,151750,17
513550,169050,3
514450,168850,3
514550,145950,13
514650,147750,5
514650,167250,3
515050,150150,3
512550,148950,4
512550,142650,6
512650,153050,3
513750,151450,5
529950,162450,22
530050,162850,38
530150,152050,31
530250,162450,12
530450,154750,3
530450,161550,3
530650,161550,3
532650,154050,35
531050,152950,11
531150,161150,7
532150,156450,9
532150,152050,7
532250,152550,11
532250,151250,4
533050,158750,5
533050,160650,9
531350,154750,10
532350,151650,19
530950,154150,8
531750,154150,3
532750,153050,4
532950,151950,9
532950,160150,3
530950,151750,25
533150,170750,4
532850,154150,32
529750,171750,25
530150,169050,3
524750,151150,3
525250,160050,3
525250,160550,11
525850,150850,7
525850,163550,3
526250,149750,3
526250,156550,3
524950,148050,28
524950,171450,6
525450,160450,3
526350,166050,9
526550,153150,3
526750,155550,12
526850,161250,3
526950,167850,5
526950,166250,3
526950,167950,4
527050,167950,11
527050,155450,16
528550,152750,3
529050,169150,7
529250,152850,14
527250,153750,3
528650,167950,6
527350,161350,5
527350,160950,3
528150,162550,9
527450,152450,8
528150,162150,4
528250,162650,5
528750,167750,12
528750,157750,19
528750,156250,3
529550,152950,3
528750,160150,3
529150,157450,4
528850,162050,14
528850,167750,7
528850,167950,5
528850,161550,3
529750,155250,3
527850,151950,5
524550,158750,9
524550,148050,4
525150,162250,3
524550,158950,3
525850,153050,9
536250,160050,3
536350,167950,3
536350,170350,5
536350,159250,38
536450,160250,15
536450,168050,8
536450,159950,36
536550,154150,117
536350,154050,90
536750,152050,105
536750,159950,3
536750,154050,18
536850,152450,86
537950,160150,10
537950,151650,47
537950,154550,19
536950,161550,10
537350,153250,18
538050,153750,99
537350,152650,3
537750,166050,5
538050,165450,12
